osmid,y,x,street_count,highway,junction,ref,railway,geometry
1806041195,41.3704848,2.1450735,1,,,,,POINT (2.1450735 41.3704848)
1812187366,41.4066757,2.2096382,4,,,,,POINT (2.2096382 41.4066757)
1840320555,41.3796407,2.1421125,3,,,,,POINT (2.1421125 41.3796407)
1840720973,41.3895598,2.1307327,3,,,,,POINT (2.1307327 41.3895598)
1840720978,41.3907239,2.1315224,3,traffic_signals,,,,POINT (2.1315224 41.3907239)
1840720982,41.3924948,2.1441103,3,traffic_signals,,,,POINT (2.1441103 41.3924948)
1840720984,41.3915432,2.1325557,3,,,,,POINT (2.1325557 41.3915432)
1840720990,41.3930967,2.144427,3,,,,,POINT (2.144427 41.3930967)
1840720993,41.3937047,2.1413244,3,,,,,POINT (2.1413244 41.3937047)
1840720995,41.3925869,2.1449515,3,,,,,POINT (2.1449515 41.3925869)
1840720998,41.3922797,2.1317696,3,traffic_signals,,,,POINT (2.1317696 41.3922797)
1840721005,41.3909329,2.1313309,3,,,,,POINT (2.1313309 41.3909329)
1840721007,41.3899369,2.132223,4,traffic_signals,,,,POINT (2.132223 41.3899369)
1840721009,41.3944844,2.1384372,3,,,,,POINT (2.1384372 41.3944844)
1840721011,41.3898718,2.1281914,3,,,,,POINT (2.1281914 41.3898718)
1840721017,41.3913094,2.1328108,3,,,,,POINT (2.1328108 41.3913094)
1840721018,41.3904293,2.1303515,4,,,,,POINT (2.1303515 41.3904293)
1840721019,41.3928541,2.1449607,3,traffic_signals,,,,POINT (2.1449607 41.3928541)
1845692293,41.4065533,2.1760371,3,,,,,POINT (2.1760371 41.4065533)
1845692295,41.4070734,2.1767304,1,,,,,POINT (2.1767304 41.4070734)
1855128396,41.3848271,2.1275558,4,,,,,POINT (2.1275558 41.3848271)
1856466385,41.3876831,2.127481,3,,,,,POINT (2.127481 41.3876831)
1856466395,41.3877651,2.1270875,3,,,,,POINT (2.1270875 41.3877651)
1856466545,41.3881412,2.1282308,3,traffic_signals,,,,POINT (2.1282308 41.3881412)
1856466576,41.3885334,2.1281394,4,traffic_signals,,,,POINT (2.1281394 41.3885334)
1856466592,41.3888662,2.1279869,4,,,,,POINT (2.1279869 41.3888662)
1856466645,41.3888389,2.1272923,3,,,,,POINT (2.1272923 41.3888389)
1856466753,41.389087,2.1278867,3,,,,,POINT (2.1278867 41.389087)
1856466769,41.3891875,2.1275021,3,,,,,POINT (2.1275021 41.3891875)
1856466849,41.3910208,2.1316899,4,traffic_signals,,,,POINT (2.1316899 41.3910208)
1856466862,41.3911804,2.1315436,4,,,,,POINT (2.1315436 41.3911804)
1856468570,41.3883923,2.1355999,4,,,,,POINT (2.1355999 41.3883923)
1857695693,41.3851945,2.1225064,3,,,,,POINT (2.1225064 41.3851945)
1859058465,41.4048482,2.1772437,3,,,,,POINT (2.1772437 41.4048482)
1860476035,41.4030085,2.1747797,3,,,,,POINT (2.1747797 41.4030085)
1860569741,41.4103088,2.175456,4,,,,,POINT (2.175456 41.4103088)
1860569742,41.4121589,2.1729963,3,,,,,POINT (2.1729963 41.4121589)
1860569743,41.4126258,2.1724241,3,,,,,POINT (2.1724241 41.4126258)
1860569744,41.4130565,2.1718492,3,,,,,POINT (2.1718492 41.4130565)
1860569745,41.4135249,2.1712684,4,,,,,POINT (2.1712684 41.4135249)
1860575762,41.4073312,2.1839877,4,,,,,POINT (2.1839877 41.4073312)
1860575763,41.4081761,2.1828788,3,,,,,POINT (2.1828788 41.4081761)
1860575765,41.410599,2.1796897,4,,,,,POINT (2.1796897 41.410599)
1860575766,41.41164,2.1783341,3,,,,,POINT (2.1783341 41.41164)
1860575767,41.4124687,2.1771936,3,,,,,POINT (2.1771936 41.4124687)
1861908431,41.4075176,2.1777976,1,,,,,POINT (2.1777976 41.4075176)
1861908434,41.4076426,2.1778294,3,,,,,POINT (2.1778294 41.4076426)
1861908437,41.407783,2.1774671,1,,,,,POINT (2.1774671 41.407783)
1861908440,41.4078485,2.1775575,3,,,,,POINT (2.1775575 41.4078485)
1861908446,41.4080825,2.177868,3,,,,,POINT (2.177868 41.4080825)
1861908448,41.408284,2.1781366,3,,,,,POINT (2.1781366 41.408284)
1863716081,41.4166657,2.1628845,3,,,,,POINT (2.1628845 41.4166657)
1863725886,41.4160006,2.1646905,3,,,,,POINT (2.1646905 41.4160006)
1863725900,41.4164255,2.1654754,1,,,,,POINT (2.1654754 41.4164255)
1873048551,41.4218534,2.1907889,3,,,,,POINT (2.1907889 41.4218534)
1873048563,41.4205049,2.1890368,3,,,,,POINT (2.1890368 41.4205049)
1873048566,41.4200378,2.1896105,3,,,,,POINT (2.1896105 41.4200378)
1876385307,41.4203049,2.189772,3,,,,,POINT (2.189772 41.4203049)
1876385320,41.420055,2.1907512,3,,,,,POINT (2.1907512 41.420055)
1885044532,41.3758594,2.120548,4,,,,,POINT (2.120548 41.3758594)
1889531265,41.3551484,2.126046,3,,,,,POINT (2.126046 41.3551484)
1889882325,41.3970001,2.1374272,4,,,,,POINT (2.1374272 41.3970001)
1889882329,41.3950926,2.1374739,3,crossing,,,,POINT (2.1374739 41.3950926)
1889882331,41.3963442,2.1374178,4,,,,,POINT (2.1374178 41.3963442)
1889932481,41.3980305,2.1410127,3,traffic_signals,,,,POINT (2.1410127 41.3980305)
1900246887,41.3696322,2.1422298,3,,,,,POINT (2.1422298 41.3696322)
1900246889,41.3718386,2.1451685,3,crossing,,,,POINT (2.1451685 41.3718386)
1904455769,41.3817813,2.1354973,4,traffic_signals,,,,POINT (2.1354973 41.3817813)
1908514159,41.3804881,2.1414065,3,,,,,POINT (2.1414065 41.3804881)
1908547749,41.4233132,2.2003965,3,,,,,POINT (2.2003965 41.4233132)
1912198602,41.3628237,2.1568799,3,,,,,POINT (2.1568799 41.3628237)
1912198605,41.362863,2.1570438,3,,,,,POINT (2.1570438 41.362863)
1912198609,41.3629892,2.1566781,3,,,,,POINT (2.1566781 41.3629892)
1912198613,41.3630447,2.1575145,3,crossing,,,,POINT (2.1575145 41.3630447)
1912198614,41.3631261,2.1571669,3,,,,,POINT (2.1571669 41.3631261)
1912198615,41.3631846,2.1571298,3,,,,,POINT (2.1571298 41.3631846)
1912198617,41.3632268,2.1569446,3,,,,,POINT (2.1569446 41.3632268)
1912198618,41.3634397,2.1571152,3,,,,,POINT (2.1571152 41.3634397)
1912571839,41.3706521,2.1675667,3,,,,,POINT (2.1675667 41.3706521)
1912584089,41.3596911,2.1493183,3,,,,,POINT (2.1493183 41.3596911)
1912584090,41.3597294,2.1496813,3,,,,,POINT (2.1496813 41.3597294)
1912584098,41.3599745,2.1497326,3,,,,,POINT (2.1497326 41.3599745)
1912611090,41.3580111,2.1304592,3,,,,,POINT (2.1304592 41.3580111)
1912611092,41.3580162,2.1392658,3,,,,,POINT (2.1392658 41.3580162)
1912611111,41.3584757,2.1385025,3,,,,,POINT (2.1385025 41.3584757)
1912611119,41.3585992,2.1384981,3,,,,,POINT (2.1384981 41.3585992)
1912611122,41.3586153,2.1383002,3,,,,,POINT (2.1383002 41.3586153)
1912611131,41.3587257,2.1331816,3,,,,,POINT (2.1331816 41.3587257)
1912611151,41.3589935,2.1377027,3,,,,,POINT (2.1377027 41.3589935)
1912611158,41.3602604,2.1461181,3,,,,,POINT (2.1461181 41.3602604)
1912611163,41.3607085,2.1346818,3,,,,,POINT (2.1346818 41.3607085)
1912611164,41.3607953,2.1475198,3,,,,,POINT (2.1475198 41.3607953)
1912611172,41.361221,2.1359601,3,,,,,POINT (2.1359601 41.361221)
1912611181,41.361308,2.1479293,3,,,,,POINT (2.1479293 41.361308)
1912611186,41.3624174,2.1476483,3,,,,,POINT (2.1476483 41.3624174)
1930253996,41.3826722,2.1193606,4,,,,,POINT (2.1193606 41.3826722)
1930254000,41.3812925,2.1199853,4,,,,,POINT (2.1199853 41.3812925)
1934457500,41.404616,2.2055584,3,,,,,POINT (2.2055584 41.404616)
1935831401,41.4246037,2.1390706,3,,,,,POINT (2.1390706 41.4246037)
1938218690,41.4221229,2.2002595,3,,,,,POINT (2.2002595 41.4221229)
1938230338,41.4227641,2.19998,3,,,,,POINT (2.19998 41.4227641)
1938243778,41.4227066,2.201045,4,,,,,POINT (2.201045 41.4227066)
1940555303,41.4045894,2.2045034,3,,,,,POINT (2.2045034 41.4045894)
1940555310,41.4051449,2.2037452,1,,,,,POINT (2.2037452 41.4051449)
1940573413,41.4038072,2.2022355,3,,,,,POINT (2.2022355 41.4038072)
1940579828,41.4026059,2.2010897,2,,,,,POINT (2.2010897 41.4026059)
1940583260,41.4026916,2.2020306,3,,,,,POINT (2.2020306 41.4026916)
1940583264,41.4030026,2.2015565,3,,,,,POINT (2.2015565 41.4030026)
1940624161,41.4054756,2.2043951,3,,,,,POINT (2.2043951 41.4054756)
1940624170,41.4059324,2.2049703,3,,,,,POINT (2.2049703 41.4059324)
1940624171,41.4063564,2.205551,3,,,,,POINT (2.205551 41.4063564)
1940864524,41.403712,2.2023601,3,,,,,POINT (2.2023601 41.403712)
1940880049,41.4046255,2.2032966,3,,,,,POINT (2.2032966 41.4046255)
1940890836,41.4054193,2.2056424,3,,,,,POINT (2.2056424 41.4054193)
1940899121,41.4037066,2.204516,3,,,,,POINT (2.204516 41.4037066)
1940899123,41.4028866,2.2034647,3,,,,,POINT (2.2034647 41.4028866)
1940899124,41.4030156,2.2032862,3,,,,,POINT (2.2032862 41.4030156)
1940905182,41.4036222,2.2055998,3,,,,,POINT (2.2055998 41.4036222)
1940905183,41.4027786,2.2067114,3,,,,,POINT (2.2067114 41.4027786)
1940905185,41.402856,2.2068203,3,,,,,POINT (2.2068203 41.402856)
1940908212,41.4014108,2.2075905,3,,,,,POINT (2.2075905 41.4014108)
1940908213,41.4018723,2.20552,3,,,,,POINT (2.20552 41.4018723)
1947681324,41.3714966,2.1467495,3,,,,,POINT (2.1467495 41.3714966)
1947682000,41.3710528,2.1459915,4,,,,,POINT (2.1459915 41.3710528)
1948047755,41.4209313,2.1907541,1,,,,,POINT (2.1907541 41.4209313)
1968210747,41.3554439,2.1228052,3,,,,,POINT (2.1228052 41.3554439)
1968210748,41.3561081,2.1236825,3,,,,,POINT (2.1236825 41.3561081)
1968210749,41.3578198,2.1211908,3,,,,,POINT (2.1211908 41.3578198)
1969416850,41.3731738,2.1360169,3,,,,,POINT (2.1360169 41.3731738)
1969416851,41.3737321,2.1364244,3,,,,,POINT (2.1364244 41.3737321)
1977650460,41.3651843,2.1308027,3,,,,,POINT (2.1308027 41.3651843)
1982155704,41.3724575,2.1419655,3,,,,,POINT (2.1419655 41.3724575)
1982155709,41.3730257,2.1424875,4,,,,,POINT (2.1424875 41.3730257)
2004719236,41.3552613,2.1265195,3,,,,,POINT (2.1265195 41.3552613)
2013654029,41.3655374,2.132896,6,,,,,POINT (2.132896 41.3655374)
2013654034,41.3706099,2.1293396,4,,,,,POINT (2.1293396 41.3706099)
2013654035,41.3710566,2.128537,4,,,,,POINT (2.128537 41.3710566)
2013654036,41.371238,2.1280109,3,,,,,POINT (2.1280109 41.371238)
2013654037,41.3724212,2.12615,3,,,,,POINT (2.12615 41.3724212)
2013654038,41.3725425,2.125965,3,,,,,POINT (2.125965 41.3725425)
2022888132,41.3745237,2.1676504,3,,,,,POINT (2.1676504 41.3745237)
2059755031,41.4263093,2.1813038,3,,,,,POINT (2.1813038 41.4263093)
2059755036,41.4260224,2.1816761,3,,,,,POINT (2.1816761 41.4260224)
2059755039,41.4255089,2.180221,4,,,,,POINT (2.180221 41.4255089)
2063950768,41.4259675,2.1909926,4,,,,,POINT (2.1909926 41.4259675)
2063950788,41.4261253,2.1903716,3,,,,,POINT (2.1903716 41.4261253)
2063950829,41.4257847,2.1916881,3,,,,,POINT (2.1916881 41.4257847)
2075448033,41.4007023,2.1971866,4,,,,,POINT (2.1971866 41.4007023)
2077949582,41.3786995,2.1204562,4,,,,,POINT (2.1204562 41.3786995)
2077949588,41.3769452,2.1215483,3,,,,,POINT (2.1215483 41.3769452)
2077949595,41.3792611,2.1194293,4,,,,,POINT (2.1194293 41.3792611)
2081027411,41.4236913,2.1456147,3,,,,,POINT (2.1456147 41.4236913)
2087204994,41.3881265,2.1358634,4,,,,,POINT (2.1358634 41.3881265)
2087204995,41.3883178,2.1282252,4,traffic_signals,,,,POINT (2.1282252 41.3883178)
2087204997,41.3950585,2.1362014,4,,,,,POINT (2.1362014 41.3950585)
2087205003,41.398337,2.1349435,3,traffic_signals,,,,POINT (2.1349435 41.398337)
2087205004,41.3985868,2.1347531,3,traffic_signals,,,,POINT (2.1347531 41.3985868)
2087205005,41.3993037,2.1342038,5,traffic_signals,,,,POINT (2.1342038 41.3993037)
2087205007,41.3994054,2.1341252,4,traffic_signals,,,,POINT (2.1341252 41.3994054)
2087205008,41.3999198,2.1337185,3,,,,,POINT (2.1337185 41.3999198)
2087205009,41.400106,2.1516374,3,,,,,POINT (2.1516374 41.400106)
2087205012,41.4005006,2.1349797,3,,,,,POINT (2.1349797 41.4005006)
2087205014,41.4018677,2.1322235,3,traffic_signals,,,,POINT (2.1322235 41.4018677)
2087205017,41.4033473,2.1310778,3,traffic_signals,,,,POINT (2.1310778 41.4033473)
2087205021,41.4036595,2.1301218,3,,,,,POINT (2.1301218 41.4036595)
2090850203,41.3643329,2.1207855,3,,,,,POINT (2.1207855 41.3643329)
2115356972,41.4203222,2.1499825,3,,,,,POINT (2.1499825 41.4203222)
2126571874,41.3880339,2.1271135,5,,,,,POINT (2.1271135 41.3880339)
2146914032,41.4105173,2.137773,3,,,,,POINT (2.137773 41.4105173)
2148896035,41.423179,2.2064028,3,,,,,POINT (2.2064028 41.423179)
2153062749,41.4169192,2.1763677,4,,,,,POINT (2.1763677 41.4169192)
2153062756,41.4174261,2.1767296,4,,,,,POINT (2.1767296 41.4174261)
2188840521,41.3977943,2.1274972,3,,,,,POINT (2.1274972 41.3977943)
2189800381,41.4147182,2.1563264,1,,,,,POINT (2.1563264 41.4147182)
2191189340,41.3662428,2.1638771,3,,,,,POINT (2.1638771 41.3662428)
2191189341,41.3664409,2.1637754,4,,,,,POINT (2.1637754 41.3664409)
2191189346,41.3671556,2.1637304,3,,,,,POINT (2.1637304 41.3671556)
2192116959,41.4132337,2.1818876,4,,,,,POINT (2.1818876 41.4132337)
2197824480,41.4011065,2.2022963,3,,,,,POINT (2.2022963 41.4011065)
2197824495,41.4020048,2.2011266,3,,,,,POINT (2.2011266 41.4020048)
2204931600,41.4102579,2.1287399,1,,,,,POINT (2.1287399 41.4102579)
2235259412,41.3844657,2.1223245,3,,,,,POINT (2.1223245 41.3844657)
2235259422,41.3846792,2.1225682,3,,,,,POINT (2.1225682 41.3846792)
2235259432,41.384592,2.1226259,3,,,,,POINT (2.1226259 41.384592)
2235259437,41.3844123,2.1224141,3,,,,,POINT (2.1224141 41.3844123)
2235259451,41.3844361,2.1223616,3,,,,,POINT (2.1223616 41.3844361)
2238485645,41.3972994,2.2017239,4,,,,,POINT (2.2017239 41.3972994)
2238485654,41.401294,2.1964841,4,,,,,POINT (2.1964841 41.401294)
2239778467,41.3605061,2.1514693,3,,,,,POINT (2.1514693 41.3605061)
2239778475,41.360505,2.1521333,3,,,,,POINT (2.1521333 41.360505)
2239782909,41.3674539,2.1751005,3,,,,,POINT (2.1751005 41.3674539)
2239783361,41.3686884,2.1874849,3,,,,,POINT (2.1874849 41.3686884)
2239783567,41.3687529,2.1877695,3,,,,,POINT (2.1877695 41.3687529)
2239890983,41.3856131,2.1858753,5,,,,,POINT (2.1858753 41.3856131)
2252583126,41.421843,2.1409688,4,,,,,POINT (2.1409688 41.421843)
2262659438,41.3959803,2.1989235,3,,,,,POINT (2.1989235 41.3959803)
2262659967,41.396828,2.2000652,4,,,,,POINT (2.2000652 41.396828)
2262660123,41.3976864,2.2012225,3,,,,,POINT (2.2012225 41.3976864)
2262660125,41.398567,2.2011722,3,,,,,POINT (2.2011722 41.398567)
2264150798,41.3762647,2.1754188,4,,,,,POINT (2.1754188 41.3762647)
2264150807,41.3768709,2.1721218,3,,,,,POINT (2.1721218 41.3768709)
2264150813,41.3769094,2.1721601,3,,,,,POINT (2.1721601 41.3769094)
2264151290,41.3812889,2.1671353,4,,,,,POINT (2.1671353 41.3812889)
2264456427,41.3712812,2.159708,4,,,,,POINT (2.159708 41.3712812)
2264456428,41.3714283,2.1601936,3,,,,,POINT (2.1601936 41.3714283)
2264456429,41.3714099,2.1627847,4,,,,,POINT (2.1627847 41.3714099)
2264456431,41.3715091,2.1608916,3,,,,,POINT (2.1608916 41.3715091)
2264456433,41.3717099,2.1540354,3,,,,,POINT (2.1540354 41.3717099)
2264456435,41.3720188,2.1669888,3,,,,,POINT (2.1669888 41.3720188)
2264456436,41.3720751,2.1704526,3,,,,,POINT (2.1704526 41.3720751)
2264456438,41.372091,2.1738132,3,,,,,POINT (2.1738132 41.372091)
2264456440,41.3722515,2.1555453,3,,,,,POINT (2.1555453 41.3722515)
2264456443,41.3723498,2.1719867,4,,,,,POINT (2.1719867 41.3723498)
2264456445,41.3724501,2.1535349,3,,,,,POINT (2.1535349 41.3724501)
2264456446,41.3730238,2.1551296,3,,,,,POINT (2.1551296 41.3730238)
2264456451,41.3749144,2.1651928,3,,,,,POINT (2.1651928 41.3749144)
2264456452,41.3749429,2.1540314,4,,,,,POINT (2.1540314 41.3749429)
2264591780,41.396306,2.1759306,3,,,,,POINT (2.1759306 41.396306)
2264591782,41.3963764,2.173689,3,,,,,POINT (2.173689 41.3963764)
2264591826,41.3970999,2.1771404,3,,,,,POINT (2.1771404 41.3970999)
2264591838,41.3971746,2.177041,3,,,,,POINT (2.177041 41.3971746)
2264591839,41.3971981,2.1747523,3,,,,,POINT (2.1747523 41.3971981)
2264591895,41.3979771,2.1782662,3,,,,,POINT (2.1782662 41.3979771)
2267446258,41.3636968,2.1410493,3,,,,,POINT (2.1410493 41.3636968)
2267446342,41.364766,2.1409872,3,,,,,POINT (2.1409872 41.364766)
2267504221,41.3620268,2.1366747,1,,,,,POINT (2.1366747 41.3620268)
2267504256,41.3623041,2.1373576,3,,,,,POINT (2.1373576 41.3623041)
2268659706,41.3962711,2.2051793,3,,,,,POINT (2.2051793 41.3962711)
2268684776,41.3963863,2.2049871,3,,,,,POINT (2.2049871 41.3963863)
2269130838,41.3953553,2.1757281,4,,,,,POINT (2.1757281 41.3953553)
2291722043,41.4002322,2.1956172,4,,,,,POINT (2.1956172 41.4002322)
2292514432,41.4184426,2.1523489,1,,,,,POINT (2.1523489 41.4184426)
2292514680,41.4210392,2.1527046,3,,,,,POINT (2.1527046 41.4210392)
2292708174,41.3994017,2.1989518,3,,,,,POINT (2.1989518 41.3994017)
2292708327,41.4002515,2.2000634,3,,,,,POINT (2.2000634 41.4002515)
2292981003,41.4041319,2.181405,3,,,,,POINT (2.181405 41.4041319)
2292981087,41.4051937,2.1822277,4,,,,,POINT (2.1822277 41.4051937)
2293703110,41.4110612,2.1821503,1,,,,,POINT (2.1821503 41.4110612)
2293703215,41.4118653,2.1829925,3,,,,,POINT (2.1829925 41.4118653)
2293731592,41.4118692,2.1869953,3,,,,,POINT (2.1869953 41.4118692)
2293731594,41.4120011,2.1867903,4,,,,,POINT (2.1867903 41.4120011)
2293731604,41.4133713,2.1870025,3,,,,,POINT (2.1870025 41.4133713)
2293731612,41.4142328,2.1860015,3,,,,,POINT (2.1860015 41.4142328)
2293731616,41.4153398,2.1867985,4,,,,,POINT (2.1867985 41.4153398)
2293731618,41.4157394,2.1870149,3,,,,,POINT (2.1870149 41.4157394)
2293731643,41.4169917,2.1867951,3,,,,,POINT (2.1867951 41.4169917)
2293731650,41.4185677,2.1870389,4,,,,,POINT (2.1870389 41.4185677)
2293731652,41.4187474,2.1868117,4,,,,,POINT (2.1868117 41.4187474)
2293731658,41.4203127,2.187027,4,,,,,POINT (2.187027 41.4203127)
2293731665,41.4205834,2.1870075,3,,,,,POINT (2.1870075 41.4205834)
2293731677,41.4228864,2.1870134,4,,,,,POINT (2.1870134 41.4228864)
2293731679,41.4228633,2.1868303,4,,,,,POINT (2.1868303 41.4228633)
2293731696,41.424923,2.1864899,4,,,,,POINT (2.1864899 41.424923)
2293731697,41.4249845,2.1866261,4,,,,,POINT (2.1866261 41.4249845)
2293731701,41.4255664,2.1861173,4,,,,,POINT (2.1861173 41.4255664)
2293731702,41.4256239,2.1862779,4,,,,,POINT (2.1862779 41.4256239)
2293736615,41.4121621,2.1869962,4,,,,,POINT (2.1869962 41.4121621)
2294043882,41.3761848,2.1287725,3,,,,,POINT (2.1287725 41.3761848)
2294043982,41.3768678,2.1281001,1,,,,,POINT (2.1281001 41.3768678)
2294044041,41.377109,2.1275899,4,,,,,POINT (2.1275899 41.377109)
2294050457,41.3821342,2.1288155,3,,,,,POINT (2.1288155 41.3821342)
2326000392,41.3811977,2.159832,4,traffic_signals,,,,POINT (2.159832 41.3811977)
2327729212,41.3786495,2.1631907,4,,,,,POINT (2.1631907 41.3786495)
2327729219,41.3794907,2.162088,4,traffic_signals,,,,POINT (2.162088 41.3794907)
2331122650,41.4185071,2.1766357,5,,,,,POINT (2.1766357 41.4185071)
2331122653,41.4187771,2.1763338,5,,,,,POINT (2.1763338 41.4187771)
2331122654,41.4177228,2.175761,4,,,,,POINT (2.175761 41.4177228)
2334441924,41.3764546,2.1447316,3,,,,,POINT (2.1447316 41.3764546)
2334441925,41.3767881,2.1457334,3,,,,,POINT (2.1457334 41.3767881)
2344645251,41.3837461,2.1189362,3,,,,,POINT (2.1189362 41.3837461)
2344645253,41.3846948,2.1223326,3,,,,,POINT (2.1223326 41.3846948)
2344645256,41.3837176,2.1188909,3,,,,,POINT (2.1188909 41.3837176)
2407326945,41.3714776,2.1620588,4,,,,,POINT (2.1620588 41.3714776)
2407328772,41.3729578,2.1559312,4,,,,,POINT (2.1559312 41.3729578)
2407371630,41.3982174,2.1870135,6,,,,,POINT (2.1870135 41.3982174)
2412830244,41.4002773,2.1637726,3,,,,,POINT (2.1637726 41.4002773)
2445068401,41.3689319,2.1642049,3,,,,,POINT (2.1642049 41.3689319)
2445068410,41.3686065,2.1641067,3,,,,,POINT (2.1641067 41.3686065)
2454108931,41.3998501,2.1960665,4,,,,,POINT (2.1960665 41.3998501)
2456928106,41.408167,2.1245585,3,,,,,POINT (2.1245585 41.408167)
2456928107,41.4088027,2.1256712,4,,,,,POINT (2.1256712 41.4088027)
2458217791,41.4111777,2.1574212,3,traffic_signals,,,,POINT (2.1574212 41.4111777)
2458217794,41.4121722,2.1558889,1,,,,,POINT (2.1558889 41.4121722)
2458217808,41.4127268,2.155474,1,,,,,POINT (2.155474 41.4127268)
2458217828,41.4119689,2.15612,3,,,,,POINT (2.15612 41.4119689)
2458217839,41.4119758,2.1560188,3,,,,,POINT (2.1560188 41.4119758)
2458217848,41.4112786,2.1575164,4,,,,,POINT (2.1575164 41.4112786)
2458217857,41.4120407,2.1568604,3,,,,,POINT (2.1568604 41.4120407)
2463014352,41.4095257,2.1550718,3,,,,,POINT (2.1550718 41.4095257)
2468906537,41.4254654,2.1764096,3,crossing,,,,POINT (2.1764096 41.4254654)
2472128383,41.4148987,2.1462801,1,,,,,POINT (2.1462801 41.4148987)
2473393577,41.3972956,2.2061481,3,crossing,,,,POINT (2.2061481 41.3972956)
2473393628,41.3985132,2.204517,4,,,,,POINT (2.204517 41.3985132)
2473393632,41.398596,2.2046342,4,,,,,POINT (2.2046342 41.398596)
2473393641,41.3988556,2.2040399,3,,,,,POINT (2.2040399 41.3988556)
2473393657,41.3988958,2.2038595,3,,,,,POINT (2.2038595 41.3988958)
2473393679,41.3990376,2.2038179,3,,,,,POINT (2.2038179 41.3990376)
2473393700,41.3991287,2.2039472,3,,,,,POINT (2.2039472 41.3991287)
2473393709,41.3996894,2.2029791,3,,,,,POINT (2.2029791 41.3996894)
2473393741,41.3997728,2.2030825,3,,,,,POINT (2.2030825 41.3997728)
2473393744,41.3997522,2.2027143,3,,,,,POINT (2.2027143 41.3997522)
2473393756,41.3998862,2.2027002,3,,,,,POINT (2.2027002 41.3998862)
2473393781,41.3999834,2.2028916,3,,,,,POINT (2.2028916 41.3999834)
2473393783,41.3999822,2.2029182,3,,,,,POINT (2.2029182 41.3999822)
2473393788,41.4005445,2.2016639,3,,,,,POINT (2.2016639 41.4005445)
2473393790,41.4005484,2.2015807,3,,,,,POINT (2.2015807 41.4005484)
2473393793,41.4005395,2.201847,3,,,,,POINT (2.201847 41.4005395)
2473393823,41.4007483,2.2015651,3,,,,,POINT (2.2015651 41.4007483)
2473393838,41.4008407,2.201687,3,,,,,POINT (2.201687 41.4008407)
2473393839,41.400814,2.2019323,3,,,,,POINT (2.2019323 41.400814)
2473393849,41.4014458,2.2006534,3,,,,,POINT (2.2006534 41.4014458)
2473393853,41.4014908,2.2004504,3,,,,,POINT (2.2004504 41.4014908)
2473393875,41.4016127,2.2004112,3,,,,,POINT (2.2004112 41.4016127)
2473393884,41.40169,2.2007238,3,,,,,POINT (2.2007238 41.40169)
2473393894,41.401716,2.2005332,3,,,,,POINT (2.2005332 41.401716)
2473393899,41.4019235,2.2002568,3,,,,,POINT (2.2002568 41.4019235)
2473393905,41.4022954,2.1995179,3,,,,,POINT (2.1995179 41.4022954)
2473393908,41.402318,2.1993309,3,,,,,POINT (2.1993309 41.402318)
2473393922,41.4023815,2.1996443,3,,,,,POINT (2.1996443 41.4023815)
2473393932,41.4024504,2.1993063,3,,,,,POINT (2.1993063 41.4024504)
2473393952,41.4025269,2.1996392,3,,,,,POINT (2.1996392 41.4025269)
2473393954,41.4025545,2.1994401,3,,,,,POINT (2.1994401 41.4025545)
2473393967,41.4033082,2.1981754,3,,,,,POINT (2.1981754 41.4033082)
2473393976,41.4040694,2.197176,3,,,,,POINT (2.197176 41.4040694)
2473394000,41.4049281,2.1960521,3,,,,,POINT (2.1960521 41.4049281)
2473421338,41.4057946,2.1949334,3,,,,,POINT (2.1949334 41.4057946)
2473421343,41.4059203,2.1951033,3,,,,,POINT (2.1951033 41.4059203)
2473421347,41.4066748,2.1937644,4,,,,,POINT (2.1937644 41.4066748)
2480495525,41.4117464,2.1646861,4,,,,,POINT (2.1646861 41.4117464)
2480520707,41.4156297,2.1566479,3,,,,,POINT (2.1566479 41.4156297)
2482703292,41.3891531,2.1795205,3,,,,,POINT (2.1795205 41.3891531)
2486143412,41.4189539,2.132434,1,,,,,POINT (2.132434 41.4189539)
2493164857,41.3597853,2.1188292,3,,,,,POINT (2.1188292 41.3597853)
2493164858,41.3597339,2.1186118,3,,,,,POINT (2.1186118 41.3597339)
2493164859,41.359679,2.1187764,3,,,,,POINT (2.1187764 41.359679)
2493164866,41.3633233,2.12145,3,,,,,POINT (2.12145 41.3633233)
2493164875,41.3633921,2.121562,3,,,,,POINT (2.121562 41.3633921)
2494518756,41.3721787,2.158767,3,,,,,POINT (2.158767 41.3721787)
2494518758,41.371279,2.1578284,1,,,,,POINT (2.1578284 41.371279)
2495394055,41.371105,2.1584202,1,,,,,POINT (2.1584202 41.371105)
2495575748,41.3852581,2.1639724,3,,,,,POINT (2.1639724 41.3852581)
2495598155,41.3894252,2.1680684,4,,,,,POINT (2.1680684 41.3894252)
2497218265,41.3846486,2.1272278,4,,,,,POINT (2.1272278 41.3846486)
2497223449,41.3730954,2.1307149,4,,,,,POINT (2.1307149 41.3730954)
2501123851,41.3815524,2.1689517,3,,,,,POINT (2.1689517 41.3815524)
2501701155,41.3852258,2.1601472,4,,,,,POINT (2.1601472 41.3852258)
2501773162,41.3860552,2.1590196,3,,,,,POINT (2.1590196 41.3860552)
2507405102,41.3825204,2.142238,4,,,,,POINT (2.142238 41.3825204)
2507734017,41.3724518,2.1276371,3,,,,,POINT (2.1276371 41.3724518)
