osmid,y,x,highway,street_count,railway,geometry
82627185,-34.591877,-58.4494541,traffic_signals,3,,POINT (-58.4494541 -34.591877)
82627309,-34.594541,-58.4524057,,4,,POINT (-58.4524057 -34.594541)
82629623,-34.6245766,-58.4581546,traffic_signals,4,,POINT (-58.4581546 -34.6245766)
82629624,-34.6266667,-58.456719,traffic_signals,4,,POINT (-58.456719 -34.6266667)
82629625,-34.6292925,-58.4554707,traffic_signals,4,,POINT (-58.4554707 -34.6292925)
82629627,-34.6354831,-58.4524262,traffic_signals,4,,POINT (-58.4524262 -34.6354831)
82629628,-34.6361968,-58.4520771,traffic_signals,3,,POINT (-58.4520771 -34.6361968)
82629675,-34.6374568,-58.4514532,traffic_signals,5,,POINT (-58.4514532 -34.6374568)
82638850,-34.6049686,-58.4565777,traffic_signals,4,,POINT (-58.4565777 -34.6049686)
82638851,-34.6056375,-58.4540342,traffic_signals,4,,POINT (-58.4540342 -34.6056375)
82638853,-34.6076282,-58.4462905,,4,,POINT (-58.4462905 -34.6076282)
82638854,-34.6080467,-58.4437076,traffic_signals,4,,POINT (-58.4437076 -34.6080467)
82638855,-34.6082435,-58.4424088,traffic_signals,4,,POINT (-58.4424088 -34.6082435)
82638856,-34.6084325,-58.4415777,traffic_signals,3,,POINT (-58.4415777 -34.6084325)
82652376,-34.5771848,-58.4576023,,4,,POINT (-58.4576023 -34.5771848)
82652377,-34.5773353,-58.4563721,,4,,POINT (-58.4563721 -34.5773353)
82652379,-34.577612,-58.455285,,4,,POINT (-58.455285 -34.577612)
82652380,-34.5793519,-58.451602,,4,,POINT (-58.451602 -34.5793519)
82652382,-34.5810285,-58.4480883,,3,,POINT (-58.4480883 -34.5810285)
82652422,-34.5811245,-58.4493192,traffic_signals,4,,POINT (-58.4493192 -34.5811245)
82652649,-34.5853223,-58.4512482,,4,,POINT (-58.4512482 -34.5853223)
82653736,-34.5879136,-58.4505133,,3,,POINT (-58.4505133 -34.5879136)
82653739,-34.5902716,-58.4459443,,4,,POINT (-58.4459443 -34.5902716)
82653741,-34.5954488,-58.4410382,traffic_signals,4,,POINT (-58.4410382 -34.5954488)
82653743,-34.6007075,-58.4362123,traffic_signals,5,,POINT (-58.4362123 -34.6007075)
82661911,-34.5954303,-58.4533503,,4,,POINT (-58.4533503 -34.5954303)
82661912,-34.5959783,-58.4527994,,4,,POINT (-58.4527994 -34.5959783)
82661913,-34.5966319,-58.4520608,traffic_signals,4,,POINT (-58.4520608 -34.5966319)
82661914,-34.598036,-58.4504917,,4,,POINT (-58.4504917 -34.598036)
82662148,-34.5954563,-58.4504169,,1,,POINT (-58.4504169 -34.5954563)
82662149,-34.5981047,-58.4540403,traffic_signals,4,,POINT (-58.4540403 -34.5981047)
82662150,-34.5982399,-58.4542263,traffic_signals,4,,POINT (-58.4542263 -34.5982399)
82662151,-34.5994549,-58.4558734,,4,,POINT (-58.4558734 -34.5994549)
82662313,-34.6029641,-58.454212,,4,,POINT (-58.454212 -34.6029641)
82662314,-34.6058471,-58.4515709,,4,,POINT (-58.4515709 -34.6058471)
82662317,-34.6009363,-58.4561351,,4,,POINT (-58.4561351 -34.6009363)
82662318,-34.606393,-58.45107,,3,,POINT (-58.45107 -34.606393)
82662329,-34.5990081,-58.4518156,,4,,POINT (-58.4518156 -34.5990081)
82662723,-34.5927986,-58.4435085,,4,,POINT (-58.4435085 -34.5927986)
82662725,-34.5994931,-58.4524938,,4,,POINT (-58.4524938 -34.5994931)
82662726,-34.601007,-58.4544996,,4,,POINT (-58.4544996 -34.601007)
82662727,-34.6016867,-58.4554481,,4,,POINT (-58.4554481 -34.6016867)
82662994,-34.5898298,-58.4463592,,4,,POINT (-58.4463592 -34.5898298)
82662997,-34.5866477,-58.445406,traffic_signals,4,,POINT (-58.445406 -34.5866477)
82662998,-34.5831795,-58.4444177,traffic_signals,4,,POINT (-58.4444177 -34.5831795)
82662999,-34.5845224,-58.4447876,traffic_signals,4,,POINT (-58.4447876 -34.5845224)
82663141,-34.5898897,-58.4495038,,3,,POINT (-58.4495038 -34.5898897)
82663142,-34.5888486,-58.4484218,,4,,POINT (-58.4484218 -34.5888486)
82663143,-34.5867849,-58.4477949,,4,,POINT (-58.4477949 -34.5867849)
82663144,-34.5825819,-58.4457942,traffic_signals,4,,POINT (-58.4457942 -34.5825819)
82663340,-34.5882616,-58.4497247,,4,,POINT (-58.4497247 -34.5882616)
82663341,-34.5873681,-58.4491528,traffic_signals,4,,POINT (-58.4491528 -34.5873681)
82663342,-34.5863452,-58.4488499,,4,,POINT (-58.4488499 -34.5863452)
82663343,-34.5820137,-58.4471057,traffic_signals,4,,POINT (-58.4471057 -34.5820137)
82664797,-34.5827485,-58.4488656,traffic_signals,4,,POINT (-58.4488656 -34.5827485)
82664798,-34.581473,-58.4484241,traffic_signals,4,,POINT (-58.4484241 -34.581473)
82664799,-34.5781042,-58.4462997,traffic_signals,4,,POINT (-58.4462997 -34.5781042)
82664800,-34.5771381,-58.4457495,traffic_signals,4,,POINT (-58.4457495 -34.5771381)
82664801,-34.5761191,-58.4447346,traffic_signals,4,,POINT (-58.4447346 -34.5761191)
82664802,-34.5754422,-58.4440547,,3,,POINT (-58.4440547 -34.5754422)
82665029,-34.5760632,-58.4567272,,4,,POINT (-58.4567272 -34.5760632)
82665030,-34.5763407,-58.4556248,,4,,POINT (-58.4556248 -34.5763407)
82665031,-34.5765971,-58.4547911,,4,,POINT (-58.4547911 -34.5765971)
82665032,-34.5779348,-58.4520314,,4,,POINT (-58.4520314 -34.5779348)
82665033,-34.5783825,-58.4510935,,4,,POINT (-58.4510935 -34.5783825)
82665034,-34.5801262,-58.4474902,,4,,POINT (-58.4474902 -34.5801262)
82665035,-34.580643,-58.4464224,,4,,POINT (-58.4464224 -34.580643)
82665036,-34.5814733,-58.4451638,,4,,POINT (-58.4451638 -34.5814733)
82665037,-34.5822661,-58.4437923,,3,,POINT (-58.4437923 -34.5822661)
82665427,-34.579892,-58.445963,traffic_signals,3,,POINT (-58.445963 -34.579892)
82665439,-34.5779681,-58.4494173,traffic_signals,4,,POINT (-58.4494173 -34.5779681)
82665440,-34.5774049,-58.4505654,,4,,POINT (-58.4505654 -34.5774049)
82665441,-34.5792275,-58.4468762,traffic_signals,4,,POINT (-58.4468762 -34.5792275)
82697633,-34.5754123,-58.4548752,,4,,POINT (-58.4548752 -34.5754123)
82697779,-34.575683,-58.4543073,,3,,POINT (-58.4543073 -34.575683)
82698100,-34.5762039,-58.4532144,traffic_signals,4,,POINT (-58.4532144 -34.5762039)
82698104,-34.5771099,-58.4537206,,4,,POINT (-58.4537206 -34.5771099)
82698108,-34.5741788,-58.4519539,traffic_signals,4,,POINT (-58.4519539 -34.5741788)
82698268,-34.5776638,-58.4445293,,4,,POINT (-58.4445293 -34.5776638)
82698269,-34.5795664,-58.4463911,,3,,POINT (-58.4463911 -34.5795664)
82698477,-34.578695,-58.4454928,,4,,POINT (-58.4454928 -34.578695)
82699397,-34.5739953,-58.4551092,traffic_signals,4,,POINT (-58.4551092 -34.5739953)
82699401,-34.5752851,-58.4526793,traffic_signals,4,,POINT (-58.4526793 -34.5752851)
82699402,-34.5764478,-58.4500548,,4,,POINT (-58.4500548 -34.5764478)
82699533,-34.5745418,-58.4567417,,4,,POINT (-58.4567417 -34.5745418)
82699721,-34.5751771,-58.457235,,4,,POINT (-58.457235 -34.5751771)
82699728,-34.575522,-58.4563028,,3,,POINT (-58.4563028 -34.575522)
82721347,-34.6063838,-58.4035463,traffic_signals,4,,POINT (-58.4035463 -34.6063838)
82721348,-34.6019427,-58.4035973,traffic_signals,4,,POINT (-58.4035973 -34.6019427)
82721349,-34.5988256,-58.4031022,traffic_signals,3,,POINT (-58.4031022 -34.5988256)
82721354,-34.5991633,-58.4024671,traffic_signals,4,,POINT (-58.4024671 -34.5991633)
82722303,-34.6098795,-58.401821,traffic_signals,4,,POINT (-58.401821 -34.6098795)
82722304,-34.6121834,-58.4015645,traffic_signals,4,,POINT (-58.4015645 -34.6121834)
82722305,-34.6144303,-58.4013681,traffic_signals,4,,POINT (-58.4013681 -34.6144303)
82722306,-34.6186469,-58.400998,traffic_signals,4,,POINT (-58.400998 -34.6186469)
82722307,-34.6222049,-58.4006265,traffic_signals,4,,POINT (-58.4006265 -34.6222049)
82723552,-34.6316575,-58.4416438,,3,,POINT (-58.4416438 -34.6316575)
82723553,-34.6300876,-58.4387267,traffic_signals,4,,POINT (-58.4387267 -34.6300876)
82723554,-34.6298316,-58.4368933,,4,,POINT (-58.4368933 -34.6298316)
82723555,-34.6289175,-58.4306354,,4,,POINT (-58.4306354 -34.6289175)
82723556,-34.6281324,-58.425251,traffic_signals,4,,POINT (-58.425251 -34.6281324)
82723558,-34.6273981,-58.4199519,,4,,POINT (-58.4199519 -34.6273981)
82723560,-34.626643,-58.4134499,,4,,POINT (-58.4134499 -34.626643)
82756470,-34.5741087,-58.4576658,,4,,POINT (-58.4576658 -34.5741087)
82756471,-34.5748237,-58.4582182,,4,,POINT (-58.4582182 -34.5748237)
82757113,-34.5727394,-58.449215,,3,,POINT (-58.449215 -34.5727394)
82757114,-34.5760048,-58.4509796,,4,,POINT (-58.4509796 -34.5760048)
82757116,-34.5789227,-58.4525094,,4,,POINT (-58.4525094 -34.5789227)
82757117,-34.5798246,-58.4530375,traffic_signals,3,,POINT (-58.4530375 -34.5798246)
82757558,-34.5754816,-58.4495161,,4,,POINT (-58.4495161 -34.5754816)
82757559,-34.5750396,-58.4504302,,4,,POINT (-58.4504302 -34.5750396)
82757561,-34.5729753,-58.4542987,traffic_signals,4,,POINT (-58.4542987 -34.5729753)
82757969,-34.5748346,-58.4477403,traffic_signals,5,,POINT (-58.4477403 -34.5748346)
82757970,-34.5742561,-58.4488988,,4,,POINT (-58.4488988 -34.5742561)
82757971,-34.5738124,-58.4498202,,4,,POINT (-58.4498202 -34.5738124)
84553614,-34.604503,-58.4583815,traffic_signals,5,,POINT (-58.4583815 -34.604503)
84554837,-34.6021931,-58.4549576,traffic_signals,4,,POINT (-58.4549576 -34.6021931)
84554839,-34.6001352,-58.4519492,,4,,POINT (-58.4519492 -34.6001352)
84554840,-34.5993547,-58.4508056,,4,,POINT (-58.4508056 -34.5993547)
84554841,-34.5986695,-58.4497874,,4,,POINT (-58.4497874 -34.5986695)
84554842,-34.5948091,-58.4442399,,4,,POINT (-58.4442399 -34.5948091)
84554843,-34.5936958,-58.442689,traffic_signals,4,,POINT (-58.442689 -34.5936958)
84554845,-34.591475,-58.4397021,traffic_signals,4,,POINT (-58.4397021 -34.591475)
84554846,-34.5889109,-58.4361585,traffic_signals,4,,POINT (-58.4361585 -34.5889109)
84554847,-34.5868369,-58.4328986,traffic_signals,4,,POINT (-58.4328986 -34.5868369)
84554848,-34.5861603,-58.4318178,,4,,POINT (-58.4318178 -34.5861603)
84554851,-34.5833979,-58.4293932,traffic_signals,4,,POINT (-58.4293932 -34.5833979)
84560761,-34.5896886,-58.451815,traffic_signals,3,,POINT (-58.451815 -34.5896886)
84561010,-34.5856506,-58.4535194,,3,,POINT (-58.4535194 -34.5856506)
84561517,-34.5920544,-58.4426185,,4,,POINT (-58.4426185 -34.5920544)
84561518,-34.5930285,-58.4416839,traffic_signals,4,,POINT (-58.4416839 -34.5930285)
84561519,-34.6014422,-58.4340638,,3,,POINT (-58.4340638 -34.6014422)
84561524,-34.5869443,-58.4502203,traffic_signals,4,,POINT (-58.4502203 -34.5869443)
84561525,-34.5878002,-58.448092,,4,,POINT (-58.448092 -34.5878002)
84561527,-34.5863276,-58.4518038,,4,,POINT (-58.4518038 -34.5863276)
84586968,-34.5868138,-58.4568384,traffic_signals,4,,POINT (-58.4568384 -34.5868138)
85414770,-34.607811,-58.4452462,traffic_signals,6,,POINT (-58.4452462 -34.607811)
85429283,-34.5843522,-58.4534319,traffic_signals,4,,POINT (-58.4534319 -34.5843522)
89131760,-34.5837217,-58.4436246,traffic_signals,4,,POINT (-58.4436246 -34.5837217)
89131814,-34.5869074,-58.4450748,,3,,POINT (-58.4450748 -34.5869074)
89132323,-34.5909768,-58.4468038,traffic_signals,3,,POINT (-58.4468038 -34.5909768)
89132523,-34.589596,-58.4450706,traffic_signals,4,,POINT (-58.4450706 -34.589596)
89132564,-34.586751,-58.439293,traffic_signals,4,,POINT (-58.439293 -34.586751)
89132565,-34.5917964,-58.4459603,,3,,POINT (-58.4459603 -34.5917964)
89132664,-34.5912947,-58.4433538,,3,,POINT (-58.4433538 -34.5912947)
89132666,-34.5973437,-58.4512381,traffic_signals,4,,POINT (-58.4512381 -34.5973437)
89132708,-34.5861772,-58.4442915,,4,,POINT (-58.4442915 -34.5861772)
89132709,-34.586821,-58.4433848,,4,,POINT (-58.4433848 -34.586821)
89132710,-34.5875089,-58.4423764,,4,,POINT (-58.4423764 -34.5875089)
89132711,-34.5883053,-58.441226,,4,,POINT (-58.441226 -34.5883053)
89132712,-34.5896392,-58.4396659,,4,,POINT (-58.4396659 -34.5896392)
89133033,-34.577017,-58.4488982,traffic_signals,4,,POINT (-58.4488982 -34.577017)
89135516,-34.5808638,-58.4383843,,4,,POINT (-58.4383843 -34.5808638)
89135517,-34.5800485,-58.4393821,,4,,POINT (-58.4393821 -34.5800485)
89135518,-34.5790829,-58.4405567,traffic_signals,4,,POINT (-58.4405567 -34.5790829)
89135765,-34.5854077,-58.4346878,traffic_signals,4,,POINT (-58.4346878 -34.5854077)
89135914,-34.5999327,-58.449053,,4,,POINT (-58.449053 -34.5999327)
89136181,-34.5996527,-58.4486845,,4,,POINT (-58.4486845 -34.5996527)
89136182,-34.5945689,-58.4418572,traffic_signals,4,,POINT (-58.4418572 -34.5945689)
89136183,-34.5939756,-58.440822,traffic_signals,4,,POINT (-58.440822 -34.5939756)
89136184,-34.5933299,-58.4396974,traffic_signals,4,,POINT (-58.4396974 -34.5933299)
89136185,-34.5902045,-58.4343587,traffic_signals,4,,POINT (-58.4343587 -34.5902045)
89136186,-34.586741,-58.4291337,traffic_signals,4,,POINT (-58.4291337 -34.586741)
89136187,-34.5848527,-58.426328,traffic_signals,4,,POINT (-58.426328 -34.5848527)
89137933,-34.5815915,-58.4169484,traffic_signals,3,,POINT (-58.4169484 -34.5815915)
89138074,-34.581956,-58.4110757,traffic_signals,4,,POINT (-58.4110757 -34.581956)
89138077,-34.583429,-58.4020724,traffic_signals,4,,POINT (-58.4020724 -34.583429)
89138080,-34.5874663,-58.397235,traffic_signals,4,,POINT (-58.397235 -34.5874663)
89138094,-34.5854944,-58.4035463,,4,,POINT (-58.4035463 -34.5854944)
89138734,-34.5783297,-58.4414405,,4,,POINT (-58.4414405 -34.5783297)
89138735,-34.5768182,-58.4436969,,4,,POINT (-58.4436969 -34.5768182)
89138834,-34.5880763,-58.4311592,traffic_signals,4,,POINT (-58.4311592 -34.5880763)
89138835,-34.5841413,-58.4362917,,4,,POINT (-58.4362917 -34.5841413)
89138836,-34.5833549,-58.437326,traffic_signals,4,,POINT (-58.437326 -34.5833549)
89138837,-34.5825401,-58.4383653,,4,,POINT (-58.4383653 -34.5825401)
89138838,-34.5817275,-58.4393847,,4,,POINT (-58.4393847 -34.5817275)
89138839,-34.58093,-58.4404179,,4,,POINT (-58.4404179 -34.58093)
89138840,-34.5800315,-58.4415588,traffic_signals,4,,POINT (-58.4415588 -34.5800315)
89138848,-34.5874697,-58.4320977,traffic_signals,4,,POINT (-58.4320977 -34.5874697)
89138850,-34.5907788,-58.4270294,,4,,POINT (-58.4270294 -34.5907788)
89138851,-34.5915211,-58.4258869,traffic_signals,4,,POINT (-58.4258869 -34.5915211)
89138852,-34.5941222,-58.4228762,traffic_signals,4,,POINT (-58.4228762 -34.5941222)
89138854,-34.5940471,-58.4143897,traffic_signals,5,,POINT (-58.4143897 -34.5940471)
89139324,-34.591439,-58.4380315,,3,,POINT (-58.4380315 -34.591439)
89139326,-34.5964027,-58.4333773,traffic_signals,4,,POINT (-58.4333773 -34.5964027)
89139329,-34.5997673,-58.4301588,traffic_signals,4,,POINT (-58.4301588 -34.5997673)
89139452,-34.6020447,-58.4321575,traffic_signals,4,,POINT (-58.4321575 -34.6020447)
89139453,-34.5989583,-58.429165,traffic_signals,4,,POINT (-58.429165 -34.5989583)
89139455,-34.5978793,-58.4266007,,3,,POINT (-58.4266007 -34.5978793)
89139464,-34.5991831,-58.4266245,traffic_signals,4,,POINT (-58.4266245 -34.5991831)
89139465,-34.5991128,-58.4235776,,4,,POINT (-58.4235776 -34.5991128)
89139466,-34.5995225,-58.4204461,,3,,POINT (-58.4204461 -34.5995225)
89139488,-34.6000144,-58.4205172,,3,,POINT (-58.4205172 -34.6000144)
89139489,-34.6001529,-58.4190832,,3,,POINT (-58.4190832 -34.6001529)
89139816,-34.6272371,-58.4184979,traffic_signals,4,,POINT (-58.4184979 -34.6272371)
89139818,-34.6031687,-58.4209611,traffic_signals,4,,POINT (-58.4209611 -34.6031687)
89139821,-34.6085648,-58.4215146,traffic_signals,4,,POINT (-58.4215146 -34.6085648)
89139823,-34.6146041,-58.4203318,traffic_signals,4,,POINT (-58.4203318 -34.6146041)
89139826,-34.6175674,-58.4196717,traffic_signals,4,,POINT (-58.4196717 -34.6175674)
89139829,-34.624589,-58.4191012,traffic_signals,4,,POINT (-58.4191012 -34.624589)
89139832,-34.63037,-58.4177618,traffic_signals,4,,POINT (-58.4177618 -34.63037)
89139834,-34.6355204,-58.4179125,,4,,POINT (-58.4179125 -34.6355204)
89139835,-34.6362248,-58.4178898,,4,,POINT (-58.4178898 -34.6362248)
89139836,-34.6383125,-58.4173071,traffic_signals,4,,POINT (-58.4173071 -34.6383125)
89139838,-34.6432577,-58.4161112,,3,,POINT (-58.4161112 -34.6432577)
89139867,-34.6438263,-58.4136366,traffic_signals,3,,POINT (-58.4136366 -34.6438263)
89139880,-34.6446996,-58.4140277,,3,,POINT (-58.4140277 -34.6446996)
89139881,-34.6441866,-58.416126,traffic_signals,4,,POINT (-58.416126 -34.6441866)
89139892,-34.644824,-58.4083746,,4,,POINT (-58.4083746 -34.644824)
89139893,-34.6457823,-58.4142203,traffic_signals,4,,POINT (-58.4142203 -34.6457823)
89139979,-34.645297,-58.4111005,,4,,POINT (-58.4111005 -34.645297)
89139980,-34.6464063,-58.4108376,,4,,POINT (-58.4108376 -34.6464063)
89140149,-34.6009828,-58.4511735,,4,,POINT (-58.4511735 -34.6009828)
89140150,-34.6017079,-58.4522825,,4,,POINT (-58.4522825 -34.6017079)
89140151,-34.6023362,-58.4532568,,4,,POINT (-58.4532568 -34.6023362)
89140152,-34.6046562,-58.4568099,,3,,POINT (-58.4568099 -34.6046562)
89140171,-34.603832,-58.4574113,traffic_signals,4,,POINT (-58.4574113 -34.603832)
89140172,-34.6106732,-58.4522773,traffic_signals,4,,POINT (-58.4522773 -34.6106732)
89140173,-34.6158455,-58.4491693,traffic_signals,5,,POINT (-58.4491693 -34.6158455)
89140174,-34.6178753,-58.4480209,,3,,POINT (-58.4480209 -34.6178753)
89140224,-34.615945,-58.4423594,,3,,POINT (-58.4423594 -34.615945)
89140228,-34.6156928,-58.4550963,,3,,POINT (-58.4550963 -34.6156928)
89141593,-34.618679,-58.4572325,traffic_signals,3,,POINT (-58.4572325 -34.618679)
89142477,-34.6278905,-58.4528743,traffic_signals,4,,POINT (-58.4528743 -34.6278905)
89171822,-34.5861024,-58.4424338,traffic_signals,4,,POINT (-58.4424338 -34.5861024)
89171842,-34.5859859,-58.4403838,traffic_signals,4,,POINT (-58.4403838 -34.5859859)
89171848,-34.5867763,-58.4413983,traffic_signals,4,,POINT (-58.4413983 -34.5867763)
89171864,-34.5852423,-58.4414517,traffic_signals,4,,POINT (-58.4414517 -34.5852423)
89173204,-34.5881371,-58.4451147,,4,,POINT (-58.4451147 -34.5881371)
89173206,-34.5889359,-58.4442034,,4,,POINT (-58.4442034 -34.5889359)
89173209,-34.5882345,-58.4433019,traffic_signals,4,,POINT (-58.4433019 -34.5882345)
89173215,-34.5890288,-58.4422748,,4,,POINT (-58.4422748 -34.5890288)
89173220,-34.5897678,-58.4432452,,4,,POINT (-58.4432452 -34.5897678)
89173224,-34.59047,-58.4441663,,4,,POINT (-58.4441663 -34.59047)
89173226,-34.5911709,-58.4450677,,4,,POINT (-58.4450677 -34.5911709)
89173230,-34.5920608,-58.4442258,,4,,POINT (-58.4442258 -34.5920608)
89182929,-34.5817882,-58.4413885,,4,,POINT (-58.4413885 -34.5817882)
89182930,-34.582558,-58.4403287,,4,,POINT (-58.4403287 -34.582558)
89182931,-34.5833363,-58.4392724,traffic_signals,4,,POINT (-58.4392724 -34.5833363)
89182935,-34.5874977,-58.43395,traffic_signals,4,,POINT (-58.43395 -34.5874977)
89182937,-34.5881385,-58.4331019,traffic_signals,4,,POINT (-58.4331019 -34.5881385)
89182940,-34.592163,-58.4268577,traffic_signals,4,,POINT (-58.4268577 -34.592163)
89182942,-34.594799,-58.4236461,,3,,POINT (-58.4236461 -34.594799)
89184679,-34.6279189,-58.4238326,,4,,POINT (-58.4238326 -34.6279189)
89184681,-34.596539,-58.4262052,traffic_signals,4,,POINT (-58.4262052 -34.596539)
89184682,-34.5978533,-58.4264365,traffic_signals,4,,POINT (-58.4264365 -34.5978533)
89184683,-34.6025691,-58.4271106,traffic_signals,4,,POINT (-58.4271106 -34.6025691)
89184684,-34.6059451,-58.4275828,traffic_signals,4,,POINT (-58.4275828 -34.6059451)
89184685,-34.6087,-58.4277369,traffic_signals,4,,POINT (-58.4277369 -34.6087)
89184686,-34.6112798,-58.4273516,,4,,POINT (-58.4273516 -34.6112798)
89184687,-34.6120733,-58.4271532,,1,,POINT (-58.4271532 -34.6120733)
89184688,-34.6137363,-58.4261415,traffic_signals,4,,POINT (-58.4261415 -34.6137363)
89184689,-34.6170149,-58.4258531,,4,,POINT (-58.4258531 -34.6170149)
89184690,-34.6180695,-58.4257885,traffic_signals,4,,POINT (-58.4257885 -34.6180695)
89184691,-34.6216989,-58.4251697,traffic_signals,4,,POINT (-58.4251697 -34.6216989)
89184692,-34.6249597,-58.4245281,,4,,POINT (-58.4245281 -34.6249597)
89184695,-34.6310808,-58.4231309,traffic_signals,4,,POINT (-58.4231309 -34.6310808)
89184696,-34.6387036,-58.4211562,,4,,POINT (-58.4211562 -34.6387036)
89184697,-34.6423606,-58.4202378,,4,,POINT (-58.4202378 -34.6423606)
89184698,-34.6445805,-58.4196561,,4,,POINT (-58.4196561 -34.6445805)
89184992,-34.6448507,-58.4251605,,3,,POINT (-58.4251605 -34.6448507)
89188029,-34.5773932,-58.4479746,,4,,POINT (-58.4479746 -34.5773932)
89199531,-34.5752565,-58.4467464,,4,,POINT (-58.4467464 -34.5752565)
89199533,-34.5764318,-58.4473896,,4,,POINT (-58.4473896 -34.5764318)
89199572,-34.5760322,-58.4429261,,3,,POINT (-58.4429261 -34.5760322)
89199779,-34.5740694,-58.4460462,,3,,POINT (-58.4460462 -34.5740694)
89200438,-34.5785443,-58.4399482,traffic_signals,4,,POINT (-58.4399482 -34.5785443)
89200440,-34.5802756,-58.4376969,,4,,POINT (-58.4376969 -34.5802756)
89200441,-34.5810718,-58.4366794,,4,,POINT (-58.4366794 -34.5810718)
89200443,-34.5826768,-58.4346184,,4,,POINT (-58.4346184 -34.5826768)
89200445,-34.5840703,-58.4328797,,3,,POINT (-58.4328797 -34.5840703)
